296231.893	2779658.596	6.110	41782.44561656
296232.882	2779656.727	6.100	41782.44562814
296233.873	2779654.869	6.090	41782.44563971
296234.907	2779653.061	6.080	41782.44565128
296235.927	2779651.276	6.070	41782.44566286
296236.964	2779649.505	6.060	41782.44567443
296237.955	2779647.723	6.060	41782.44568601
296238.936	2779645.932	6.050	41782.44569758
296239.885	2779644.127	6.040	41782.44570916
296240.833	2779642.325	6.030	41782.44572073
296241.762	2779640.508	6.030	41782.44573230
296242.666	2779638.678	6.040	41782.44574388
296243.577	2779636.847	6.030	41782.44575545
296244.483	2779635.001	6.030	41782.44576703
296245.396	2779633.136	6.040	41782.44577860
296246.286	2779631.216	6.040	41782.44579017
296247.168	2779629.272	6.030	41782.44580175
296248.028	2779627.300	6.030	41782.44581332
296248.842	2779625.286	6.040	41782.44582490
296249.744	2779623.252	6.040	41782.44583647
296250.656	2779621.170	6.040	41782.44584804
296251.596	2779619.054	6.040	41782.44585962
296252.535	2779616.917	6.040	41782.44587119
296253.414	2779614.746	6.040	41782.44588277
296254.303	2779612.560	6.040	41782.44589434
296255.178	2779610.363	6.030	41782.44590591
296256.031	2779608.150	6.030	41782.44591749
296256.912	2779605.959	6.020	41782.44592906
296257.811	2779603.787	6.020	41782.44594064
296258.744	2779601.638	6.020	41782.44595221
296259.659	2779599.448	6.040	41782.44596378
296260.650	2779597.257	6.040	41782.44597536
296261.674	2779595.021	6.060	41782.44598693
296262.774	2779592.793	6.060	41782.44599851
296263.910	2779590.542	6.070	41782.44601008
296265.093	2779588.305	6.070	41782.44602166
296266.311	2779586.100	6.080	41782.44603323
296267.570	2779583.952	0.030	41782.44604480
296268.848	2779581.860	17.640	41782.44605638
296270.144	2779579.772	5.420	41782.44606795
296271.441	2779577.680	5.430	41782.44607953
296272.733	2779575.572	5.450	41782.44609110
296273.989	2779573.439	5.470	41782.44610267
296275.199	2779571.270	5.470	41782.44611425
296276.393	2779569.096	5.470	41782.44612582
296277.556	2779566.922	5.520	41782.44613740
296278.711	2779564.758	5.580	41782.44614897
296279.814	2779562.604	5.500	41782.44616054
296280.872	2779560.435	5.520	41782.44617212
296281.912	2779558.252	5.520	41782.44618369
296282.961	2779556.047	5.520	41782.44619527
296283.997	2779553.805	5.640	41782.44620684
296285.052	2779551.522	5.580	41782.44621841
296286.084	2779549.227	5.540	41782.44622999
296287.039	2779546.916	5.600	41782.44624156
296287.927	2779544.611	5.610	41782.44625314
296288.750	2779542.329	5.650	41782.44626471
296289.517	2779540.046	5.730	41782.44627628
296290.267	2779537.744	5.760	41782.44628786
296290.943	2779535.415	5.790	41782.44629943
296291.618	2779533.055	5.800	41782.44631101
296292.300	2779530.661	5.830	41782.44632258
296293.012	2779528.255	5.780	41782.44633416
296293.723	2779525.841	5.730	41782.44634573
296294.471	2779523.456	5.670	41782.44635730
296295.239	2779521.080	5.680	41782.44636888
296296.052	2779518.707	5.650	41782.44638045
296296.923	2779516.326	5.710	41782.44639203
296297.833	2779513.920	5.720	41782.44640360
296298.832	2779511.502	5.710	41782.44641517
296299.856	2779509.103	5.760	41782.44642675
296300.907	2779506.720	5.780	41782.44643832
296301.952	2779504.351	5.700	41782.44644990
296302.988	2779502.008	5.650	41782.44646147
296304.003	2779499.677	5.670	41782.44647304
296305.039	2779497.387	5.670	41782.44648462
296306.065	2779495.092	5.660	41782.44649619
296307.077	2779492.784	5.640	41782.44650777
296308.104	2779490.451	5.590	41782.44651934
296309.115	2779488.102	5.590	41782.44653091
296310.121	2779485.755	5.590	41782.44654249
296311.120	2779483.400	5.700	41782.44655406
296312.129	2779481.049	5.630	41782.44656564
296313.132	2779478.691	5.650	41782.44657721
296314.121	2779476.324	5.630	41782.44658878
296315.096	2779473.948	5.650	41782.44660036
296316.067	2779471.577	5.640	41782.44661193
296317.046	2779469.210	5.660	41782.44662351
296318.059	2779466.837	5.660	41782.44663508
296319.092	2779464.454	5.650	41782.44664666
296320.147	2779462.081	5.660	41782.44665823
296321.208	2779459.725	5.660	41782.44666980
296322.296	2779457.385	5.690	41782.44668138
296323.422	2779455.070	5.700	41782.44669295
296324.605	2779452.769	5.700	41782.44670453
296325.841	2779450.472	5.700	41782.44671610
296327.072	2779448.173	5.700	41782.44672767
296328.320	2779445.899	5.700	41782.44673925
296329.569	2779443.655	5.710	41782.44675082
296330.844	2779441.418	5.740	41782.44676240
296332.152	2779439.169	5.750	41782.44677397
296333.501	2779436.928	5.760	41782.44678554
296334.866	2779434.694	5.810	41782.44679712
296336.246	2779432.472	5.770	41782.44680869
296337.629	2779430.253	5.800	41782.44682027
296338.987	2779428.022	5.800	41782.44683184
296340.322	2779425.808	5.800	41782.44684341
296341.639	2779423.603	5.810	41782.44685499
296342.935	2779421.396	5.810	41782.44686656
296344.237	2779419.175	5.860	41782.44687814
296345.553	2779416.945	5.840	41782.44688971
296346.894	2779414.703	5.860	41782.44690128
296348.248	2779412.463	5.860	41782.44691286
296349.579	2779410.200	5.860	41782.44692443
296350.892	2779407.921	5.880	41782.44693601
296352.214	2779405.660	5.890	41782.44694758
296353.572	2779403.406	5.850	41782.44695916
296354.944	2779401.168	5.830	41782.44697073
296356.320	2779398.930	5.810	41782.44698230
296357.720	2779396.708	5.840	41782.44699388
296359.093	2779394.474	5.840	41782.44700545
296360.457	2779392.239	5.850	41782.44701703
296363.118	2779387.785	5.850	41782.44704017
296364.422	2779385.531	5.890	41782.44705175
296365.696	2779383.270	5.870	41782.44706332
296366.934	2779381.019	5.880	41782.44707490
296368.147	2779378.736	5.860	41782.44708647
296369.338	2779376.421	5.860	41782.44709804
296370.516	2779374.099	6.000	41782.44710962
296371.688	2779371.781	5.860	41782.44712119
296372.835	2779369.487	5.870	41782.44713277
296373.911	2779367.324	5.890	41782.44714434
296374.928	2779365.305	5.900	41782.44715591
296375.911	2779363.375	5.920	41782.44716749
296376.853	2779361.498	5.970	41782.44717906
296377.797	2779359.701	5.920	41782.44719064
296378.707	2779357.966	5.900	41782.44720221
296379.603	2779356.289	5.890	41782.44721378
296380.434	2779354.512	5.890	41782.44722536
296381.051	2779352.346	5.900	41782.44723693
296381.773	2779350.487	5.900	41782.44724851
296382.571	2779348.816	5.910	41782.44726008
296383.432	2779347.250	5.850	41782.44727166
296384.246	2779345.698	5.870	41782.44728323
296385.075	2779344.189	5.890	41782.44729480
296385.929	2779342.709	5.880	41782.44730638
296386.752	2779341.229	5.880	41782.44731795
296387.557	2779339.741	5.890	41782.44732953
296388.364	2779338.265	5.870	41782.44734110
296389.141	2779336.792	5.890	41782.44735267
296389.924	2779335.326	5.930	41782.44736425
296390.704	2779333.856	5.920	41782.44737582
296391.479	2779332.351	5.940	41782.44738740
296392.287	2779330.856	5.920	41782.44739897
296393.120	2779329.364	5.910	41782.44741054
296393.988	2779327.874	5.880	41782.44742212
296394.819	2779326.372	5.890	41782.44743369
296395.658	2779324.874	5.890	41782.44744527
296396.492	2779323.372	5.950	41782.44745684
296397.328	2779321.866	5.890	41782.44746841
296398.149	2779320.360	5.920	41782.44747999
296399.025	2779318.877	5.920	41782.44749156
296399.870	2779317.362	5.950	41782.44750314
296400.744	2779315.862	6.000	41782.44751471
296401.636	2779314.374	5.950	41782.44752628
296402.520	2779312.894	5.990	41782.44753786
296403.485	2779311.466	5.980	41782.44754943
296404.363	2779310.084	5.990	41782.44756101
296405.244	2779308.803	5.970	41782.44757258
296406.053	2779307.588	6.000	41782.44758416
296406.829	2779306.470	5.990	41782.44759573
296407.558	2779305.417	6.000	41782.44760730
296408.252	2779304.442	6.020	41782.44761888
296408.910	2779303.519	6.060	41782.44763045
296409.549	2779302.646	6.090	41782.44764203
296410.224	2779301.826	6.070	41782.44765360
296410.889	2779300.974	6.060	41782.44766517
296411.619	2779300.090	6.050	41782.44767675
296412.379	2779299.155	6.040	41782.44768832
296413.174	2779298.173	6.030	41782.44769990
296413.996	2779297.170	6.000	41782.44771147
296414.809	2779296.107	6.050	41782.44772304
296415.631	2779295.003	6.120	41782.44773462
296416.447	2779293.920	6.060	41782.44774619
296417.242	2779292.903	6.040	41782.44775777
296418.025	2779291.938	6.060	41782.44776934
296418.808	2779291.030	6.040	41782.44778091
296419.598	2779290.171	6.060	41782.44779249
296420.392	2779289.337	6.080	41782.44780406
296421.189	2779288.551	6.060	41782.44781564
296421.979	2779287.823	6.050	41782.44782721
296422.735	2779287.128	6.080	41782.44783878
296423.476	2779286.455	6.080	41782.44785036
296424.183	2779285.806	6.090	41782.44786193
296424.863	2779285.192	6.120	41782.44787351
296425.516	2779284.622	6.070	41782.44788508
296426.144	2779284.077	6.060	41782.44789666
296426.760	2779283.547	6.100	41782.44790823
296427.359	2779283.057	6.010	41782.44791980
296427.956	2779282.607	5.960	41782.44793138
296428.519	2779282.175	5.930	41782.44794295
296429.075	2779281.765	5.910	41782.44795453
296429.633	2779281.370	5.850	41782.44796610
296430.196	2779280.983	5.800	41782.44797767
296430.781	2779280.627	5.710	41782.44798925
296431.363	2779280.273	5.680	41782.44800082
296431.942	2779279.923	5.630	41782.44801240
296432.515	2779279.565	5.590	41782.44802397
296433.060	2779279.192	5.530	41782.44803554
296433.570	2779278.806	5.520	41782.44804712
296434.052	2779278.401	5.510	41782.44805869
296434.526	2779278.021	5.460	41782.44807027
296434.917	2779277.687	5.400	41782.44808184
296435.236	2779277.339	5.410	41782.44809341
296435.587	2779276.872	5.370	41782.44810499
296435.872	2779276.426	5.370	41782.44811656
296436.076	2779276.173	5.360	41782.44812814
296436.344	2779275.919	5.370	41782.44813971
296436.656	2779275.527	5.390	41782.44815128
296436.890	2779275.131	5.380	41782.44816286
296437.105	2779274.741	5.380	41782.44817443
296437.324	2779274.340	5.360	41782.44818601
296437.530	2779273.919	5.380	41782.44819758
296437.732	2779273.486	5.380	41782.44820916
296437.939	2779273.050	5.380	41782.44822073
296438.147	2779272.606	5.490	41782.44823230
296438.389	2779272.112	5.410	41782.44824388
296438.652	2779271.551	5.400	41782.44825545
296438.944	2779270.909	5.400	41782.44826703
296439.283	2779270.200	5.430	41782.44827860
296439.652	2779269.419	5.420	41782.44829017
296440.079	2779268.524	5.410	41782.44830175
296440.568	2779267.468	5.400	41782.44831332
296441.137	2779266.249	5.410	41782.44832490
296441.742	2779264.885	5.440	41782.44833647
296442.404	2779263.418	5.410	41782.44834804
296443.090	2779261.804	5.450	41782.44835962
296443.818	2779260.181	5.430	41782.44837119
296444.530	2779258.659	5.430	41782.44838277
296445.147	2779257.193	5.480	41782.44839434
296445.749	2779255.762	5.460	41782.44840591
296446.288	2779254.322	5.480	41782.44841749
296446.802	2779252.898	5.480	41782.44842906
296447.294	2779251.476	5.530	41782.44844064
296447.738	2779250.091	5.470	41782.44845221
296448.145	2779248.704	5.480	41782.44846378
296448.549	2779247.263	5.460	41782.44847536
296448.915	2779245.778	-0.020	41782.44848693
296449.177	2779244.279	5.460	41782.44849851
296449.433	2779242.859	5.470	41782.44851008
296449.647	2779241.501	5.510	41782.44852166
296449.842	2779240.185	5.490	41782.44853323
296450.018	2779238.955	5.530	41782.44854480
296450.218	2779237.795	5.590	41782.44855638
296450.412	2779236.687	5.610	41782.44856795
296450.593	2779235.609	5.650	41782.44857953
296450.772	2779234.570	5.670	41782.44859110
296450.978	2779233.586	5.720	41782.44860267
296451.175	2779232.671	5.730	41782.44861425
296451.376	2779231.779	5.750	41782.44862582
296451.534	2779230.940	5.770	41782.44863740
296451.700	2779230.130	5.780	41782.44864897
296451.828	2779229.345	5.790	41782.44866054
296451.947	2779228.646	5.830	41782.44867212
296452.034	2779228.028	0.010	41782.44868369
296452.064	2779227.587	5.760	41782.44869527
296452.116	2779227.274	5.810	41782.44870684
296452.098	2779227.083	5.880	41782.44871841
296452.077	2779226.982	5.890	41782.44872999
296452.079	2779226.901	5.840	41782.44874156
296452.059	2779226.860	5.850	41782.44875314
296451.997	2779226.868	5.870	41782.44876471
296452.102	2779226.874	5.820	41782.44877628
296452.025	2779226.882	5.870	41782.44878786
296452.052	2779226.903	5.840	41782.44879943
296452.057	2779226.941	5.840	41782.44881101
296452.090	2779226.984	5.810	41782.44882258
296452.108	2779227.030	5.800	41782.44883416
296452.054	2779227.101	5.870	41782.44884573
296452.052	2779227.184	5.830	41782.44885730
296452.041	2779227.262	5.860	41782.44886888
296452.033	2779227.351	5.860	41782.44888045
296452.048	2779227.446	5.840	41782.44889203
296452.012	2779227.518	5.900	41782.44890360
296452.007	2779227.612	5.870	41782.44891517
296452.084	2779227.718	5.860	41782.44892675
296452.141	2779227.830	5.830	41782.44893832
296452.147	2779227.915	5.870	41782.44894990
296452.194	2779228.011	5.800	41782.44896147
296452.216	2779228.124	5.830	41782.44897304
296452.254	2779228.221	5.790	41782.44898462
296452.274	2779228.325	5.770	41782.44899619
296452.277	2779228.431	5.850	41782.44900777
296452.276	2779228.525	5.800	41782.44901934
296452.230	2779228.637	5.750	41782.44903091
296452.163	2779228.732	5.830	41782.44904249
296452.096	2779228.824	5.820	41782.44905406
296451.992	2779228.915	5.850	41782.44906564
296451.906	2779228.990	5.870	41782.44907721
296451.800	2779229.072	5.860	41782.44908878
296451.725	2779229.147	5.880	41782.44910036
296451.646	2779229.215	5.890	41782.44911193
296451.570	2779229.280	5.870	41782.44912351
296451.514	2779229.321	5.990	41782.44913508
296451.463	2779229.349	5.900	41782.44914666
296451.438	2779229.391	5.950	41782.44915823
296451.418	2779229.418	5.950	41782.44916980
296451.416	2779229.441	5.910	41782.44918138
296451.409	2779229.462	5.900	41782.44919295
296451.385	2779229.492	5.870	41782.44920453
296451.370	2779229.495	5.900	41782.44921610
296451.335	2779229.517	5.970	41782.44922767
296451.302	2779229.537	5.910	41782.44923925
296451.277	2779229.551	5.890	41782.44925082
296451.252	2779229.558	5.910	41782.44926240
296451.253	2779229.574	5.950	41782.44927397
296451.267	2779229.589	5.900	41782.44928554
296451.219	2779229.572	5.890	41782.44929712
296451.357	2779229.594	5.850	41782.44930869
296451.278	2779229.562	5.880	41782.44932027
296451.373	2779229.576	5.840	41782.44933184
296451.309	2779229.551	5.900	41782.44934341
296451.406	2779229.557	5.840	41782.44935499
296451.430	2779229.543	5.870	41782.44936656
296451.436	2779229.542	5.870	41782.44937814
296451.438	2779229.524	5.910	41782.44938971
296451.405	2779229.512	5.920	41782.44940128
296451.478	2779229.521	5.970	41782.44941286
296451.434	2779229.513	5.920	41782.44942443
296451.429	2779229.503	5.930	41782.44943601
296451.499	2779229.510	5.900	41782.44944758
296451.442	2779229.498	5.920	41782.44945916
296451.454	2779229.493	5.940	41782.44947073
296451.480	2779229.507	5.930	41782.44948230
296451.431	2779229.513	5.930	41782.44949388
296451.429	2779229.537	5.930	41782.44950545
296451.407	2779229.548	5.890	41782.44951703
296451.278	2779229.518	5.990	41782.44952860
296451.394	2779229.561	5.890	41782.44954017
296451.305	2779229.546	6.000	41782.44955175
296451.364	2779229.553	5.880	41782.44956332
296451.385	2779229.560	5.950	41782.44957490
296451.303	2779229.537	5.920	41782.44958647
296451.353	2779229.535	5.950	41782.44959804
296451.258	2779229.534	5.970	41782.44960962
296451.319	2779229.558	5.900	41782.44962119
296451.258	2779229.568	5.930	41782.44963277
296451.279	2779229.583	5.920	41782.44964434
296451.172	2779229.570	6.000	41782.44965591
296451.225	2779229.627	5.910	41782.44966749
296451.235	2779229.626	5.940	41782.44967906
296451.211	2779229.589	5.940	41782.44969064
296451.277	2779229.584	5.900	41782.44970221
296451.274	2779229.573	5.930	41782.44971378
296451.286	2779229.578	5.890	41782.44972536
296451.284	2779229.577	5.920	41782.44973693
296451.284	2779229.576	5.910	41782.44974851
296451.286	2779229.580	5.930	41782.44976008
296451.284	2779229.584	5.940	41782.44977166
296451.282	2779229.587	5.990	41782.44978323
296451.279	2779229.589	5.960	41782.44979480
296451.276	2779229.590	5.950	41782.44980638
296451.275	2779229.591	5.900	41782.44981795
296451.275	2779229.592	5.920	41782.44982953
296451.276	2779229.592	5.940	41782.44984110
296451.279	2779229.592	5.970	41782.44985267
296451.284	2779229.593	5.960	41782.44986425
296451.289	2779229.593	5.960	41782.44987582
296451.295	2779229.595	5.950	41782.44988740
296451.300	2779229.595	5.960	41782.44989897
296451.306	2779229.594	5.950	41782.44991054
296451.310	2779229.593	5.970	41782.44992212
296451.315	2779229.590	5.930	41782.44993369
296451.318	2779229.587	5.940	41782.44994527
296451.322	2779229.584	5.970	41782.44995684
296451.326	2779229.581	6.030	41782.44996841
296451.330	2779229.577	6.020	41782.44997999
296451.333	2779229.573	0.020	41782.44999156
296451.347	2779229.564	-0.010	41782.45002628
296451.351	2779229.562	-0.010	41782.45003786
296451.355	2779229.561	-0.010	41782.45004943
296451.368	2779229.556	-0.020	41782.45008416
296451.375	2779229.554	-0.020	41782.45009573
296451.380	2779229.552	-0.010	41782.45010730
296451.387	2779229.549	-0.030	41782.45011888
296451.394	2779229.545	-0.010	41782.45013045
296451.400	2779229.541	-0.020	41782.45014203
296451.408	2779229.536	-0.010	41782.45015360
296451.415	2779229.531	-0.030	41782.45016517
296451.423	2779229.526	-0.010	41782.45017675
296451.430	2779229.521	-0.010	41782.45018832
296451.438	2779229.516	-0.010	41782.45019990
296451.470	2779229.494	0.010	41782.45024619
296451.479	2779229.489	0.010	41782.45025777
296451.496	2779229.480	0.020	41782.45028091
296451.512	2779229.470	0.020	41782.45030406
296451.526	2779229.461	0.010	41782.45032721
296451.542	2779229.448	0.010	41782.45036193
296451.552	2779229.441	0.010	41782.45038508
296451.556	2779229.438	0.020	41782.45039666
296451.561	2779229.435	0.010	41782.45040823
296451.565	2779229.432	0.010	41782.45041980
296451.572	2779229.428	0.010	41782.45044295
296451.576	2779229.426	0.010	41782.45045453
296451.579	2779229.424	0.010	41782.45046610
296451.583	2779229.422	0.010	41782.45047767
296451.586	2779229.420	0.010	41782.45048925
296451.589	2779229.418	0.010	41782.45050082
296451.597	2779229.412	0.010	41782.45053554
296451.602	2779229.409	0.010	41782.45055869
296451.605	2779229.408	0.010	41782.45057154
296451.610	2779229.407	0.010	41782.45059341
